Run	Cell	Barcode	Species	s4U	Time	ActD	Group	CellLine	Stage	Platform	Label	UMI	Cells	LibStruct	Remark	Cell.Reads	Trimmed.Reads	Trimmed.Ratio	Mapped.Reads	Mapped.Ratio	Mito.Ratio	Filtered.Reads	Filtered.Ratio	FilteredClip.Reads	FilteredClip.Ratio	UMIs	UMIs.2Reads	Duplicate.Reads	Duplicate.Ratio	Unique.Reads	Genes	Isoforms.Assembled	Isoforms.Known	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Pe	Pc	Pc_Pe	UMIs.2Reads.Nascent.2TCs	UMIs.2Reads.Nascent.2TCs.Ratio	Genes.2Reads	Genes.2Reads.Nascent.2TCs
20220831_MidBlast	20220831_MidBlast.C37	47	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	423968.0	345989.0	0.8160733828968224	345975.0	0.9999595362858356	0.0463970049645967	292923.0	0.846659440711034	284502.0	0.97125183068588	8218.0	4936.0	276284.0	0.971114438562822	8218.0	2434.0			4.4249287304032144e-05	0.0002137146429364	8.755710041010616e-05	4.272696295679129e-05	6.195409628734737e-05	0.0002990887406975	0.0002499906130006	0.000122525043526	0.0001966329327554	0.0001450402165933	0.010139001807576	0.0001440535484532				2023.0	0.4098460291734198	2085.0	1248.0
20220831_MidBlast	20220831_MidBlast.C38	48	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	455725.0	371896.0	0.8160535410609469	371778.0	0.9996827069933528	0.1123839459292501	293121.0	0.788430192211481	275691.0	0.9405365019906456	8996.0	5480.0	266695.0	0.9673692648653748	8996.0	2740.0			4.615963042515253e-05	0.0003968239196226	8.561866933697648e-05	6.21049725101571e-05	5.203389588688839e-05	0.0003692728095198	0.0002584131085922	0.000148000234921	0.0001816722460406	0.0002092597436568	0.0120347777200838	0.0001686571068278				2179.0	0.3976277372262773	2316.0	1312.0
20220831_MidBlast	20220831_MidBlast.C39	49	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	123453.0	95757.0	0.7756555126242376	95742.0	0.9998433534885178	0.0963861254326725	74662.0	0.779824946209605	72545.0	0.9716455492754013	5053.0	3159.0	67492.0	0.930346681370184	5053.0	2030.0			3.8612274842172325e-05	0.0002821666238466	8.613507464792288e-05	3.482927848661809e-05	3.648781555740943e-05	0.0004212684159809	0.0002758988117323	0.0001633194115427	0.0002410150539271	0.0001946679101268	0.0099340996307345	0.0001644868387893				1408.0	0.4457106679328901	1603.0	945.0
20220831_MidBlast	20220831_MidBlast.C40	50	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	53528.0	38151.0	0.7127297862800778	38149.0	0.9999475767345548	0.1073924890415827	30138.0	0.7900076017719992	29451.0	0.977204857654788	2224.0	1347.0	27227.0	0.9244847373603612	2224.0	1052.0			2.261714266328164e-05	0.0002318257122986	7.06785708227551e-05	9.267640180780768e-06	6.487348126546537e-05	0.0004108653813479	0.000197720766698	0.0001260828077495	0.0001604690280448	9.854795743960089e-05	0.0201407388017184	9.854795743960089e-05				186.0	0.1380846325167037	795.0	146.0
20220831_MidBlast	20220831_MidBlast.C41	51	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	374863.0	291285.0	0.7770438800308379	291246.0	0.9998661105103248	0.0477284517898169	256980.0	0.8823468820172637	245063.0	0.9536267413806522	12441.0	7778.0	232622.0	0.949233462415787	12441.0	3557.0			6.133230253833269e-05	0.0002911995876819	6.957866254348667e-05	4.543254305013902e-05	5.777224610079406e-05	0.0002753997362668	0.0002033794891785	0.0001324085216005	0.0001223454739589	0.0001475552048341	0.0242866138242471	9.242468874229456e-05				3329.0	0.4280020570840833	3011.0	1897.0
20220831_MidBlast	20220831_MidBlast.C42	53	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	334624.0	269164.0	0.804377450511619	269094.0	0.999739935504005	0.0893380031004191	222054.0	0.825191197128141	206953.0	0.9319940194727409	8341.0	5092.0	198612.0	0.9596961628968896	8341.0	2812.0			3.824618912581164e-05	0.0005784736105279	9.242829038737811e-05	6.573786758794438e-05	6.0407770215948894e-05	0.0004290728384456	0.0002521710748813	0.0001155432684238	0.0001298807542866	0.0001447964699448	0.0231707448247673	0.0001092179087583				2694.0	0.5290652003142183	2341.0	1530.0
20220831_MidBlast	20220831_MidBlast.C43	54	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	353588.0	251712.0	0.7118793624218016	251670.0	0.9998331426392068	0.1001603147999708	197576.0	0.7850598005324433	190326.0	0.9633052597481476	5738.0	3595.0	184588.0	0.9698517280875972	5738.0	1653.0			3.0026874052276787e-05	0.0001726545258005	7.381606537851377e-05	4.032709174023109e-05	5.723845279258606e-05	0.0003720499431518	0.0002412094613483	0.0001311189892457	0.0001521475063889	0.0001254441714016	0.0109215657017148	0.0001069576619319				236.0	0.0656467315716272	1396.0	177.0
20220831_MidBlast	20220831_MidBlast.C44	55	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	311615.0	239441.0	0.7683872727564462	239316.0	0.9994779507269014	0.0285432054419325	216358.0	0.9040682612111184	199710.0	0.9230534576951164	7328.0	4628.0	192382.0	0.9633067948525362	7328.0	2348.0			5.543630409421563e-05	0.0009839943976723	8.070873684304922e-05	4.771937406587074e-05	5.132083625952136e-05	0.0002908180721372	0.0002515642024139	0.000134280891829	0.0001521283521354	0.0001491066238722	0.0239926878785581	0.0001086709292628				2165.0	0.4678046672428695	1983.0	1169.0
20220831_MidBlast	20220831_MidBlast.C45	56	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	208622.0	151360.0	0.7255227157250913	151309.0	0.9996630549682876	0.0873550359846366	122372.0	0.8087555928596448	113737.0	0.929436472395646	16992.0	10073.0	96745.0	0.8506027062433509	16992.0	4014.0			5.994416219239133e-05	0.0006435921126404	9.54799230130305e-05	5.8803525086282864e-05	6.45605135562686e-05	0.0004317741352489	0.0002603769386324	0.0001602025510822	0.0001972900151752	0.0001449071367896	0.008578577970417	0.0001437750497835				4016.0	0.398689566166981	3223.0	1944.0
20220831_MidBlast	20220831_MidBlast.C46	57	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	484928.0	360384.0	0.7431701201003036	360360.0	0.9999334043686734	0.0806167695358631	288827.0	0.8014957264957265	274021.0	0.9487374795292683	11567.0	7188.0	262454.0	0.9577879067662698	11567.0	3328.0			5.316729384381812e-05	0.0004962280758756	8.270467931260596e-05	4.488647313215415e-05	6.882592546930303e-05	0.0003453265999633	0.0002047882400073	0.0001169419184741	0.0001331683090758	0.0001296877780778	0.0136727971744906	0.0001016168304419				2533.0	0.3523928770172509	2791.0	1356.0
20220831_MidBlast	20220831_MidBlast.C47	58	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	324758.0	226554.0	0.6976086809254891	226536.0	0.999920548743346	0.063666427030913	195366.0	0.8624059752092382	187000.0	0.9571778098543248	9113.0	5783.0	177887.0	0.9512673796791444	9113.0	2650.0			6.725604926986009e-05	0.0004131443026577	0.0001338258123226	0.0001169089279451	7.63486876376364e-05	0.0004747934012465	0.0003195353718999	0.0001730816597791	0.000206366594352	0.0001913451781015	0.0026243671992799	0.0001555127477454				865.0	0.1495763444578938	2231.0	483.0
20220831_MidBlast	20220831_MidBlast.C48	59	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	352916.0	277655.0	0.7867452878305319	277628.0	0.9999027570186022	0.1469385425979114	179392.0	0.6461596092613137	170399.0	0.9498695594006422	13213.0	8609.0	157186.0	0.9224584651318376	13213.0	3346.0			3.549691441746915e-05	0.0002876839481893	7.8940899226909e-05	4.528074970431671e-05	4.950695301005293e-05	0.0004365064271496	0.000238832586318	0.0001546725320917	0.0001995958042801	0.000162159012578	0.0077935270519711	0.0001280781353582				2233.0	0.2593797188988268	2863.0	1310.0
20220831_MidBlast	20220831_MidBlast.C49	62	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	411574.0	193820.0	0.4709238192888764	193477.0	0.998230316788773	0.4098844431517267	97385.0	0.5033414824501103	72481.0	0.7442727319402372	969.0	581.0	71512.0	0.9866309791531572	969.0	206.0			0.0002564149526548	0.0006959834429202	0.000485356874668	0.000289661096517	0.000189777959787	0.0007890767801672	0.0006378968733388	0.0002319624993959	0.0004059343739428	0.0004302710707745	0.0017611094989843	0.0002501575992875				38.0	0.0654044750430292	166.0	13.0
20220831_MidBlast	20220831_MidBlast.C50	63	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	334864.0	257630.0	0.7693571121410483	257315.0	0.9987773163063308	0.0372544504164729	221573.0	0.8610963216291316	209707.0	0.9464465435770604	7846.0	4824.0	201861.0	0.9625858936516188	7846.0	2432.0			5.764000845386791e-05	0.0004759667364751	7.86000115280017e-05	4.804540007687264e-05	6.877086677670005e-05	0.0002939248004702	0.0002615821017545	0.0001525156661077	0.0001649297319537	0.0001883884384907	0.0383121134689422	0.000132056601491				2313.0	0.4794776119402985	2017.0	1330.0
20220831_MidBlast	20220831_MidBlast.C51	64	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	410560.0	326524.0	0.7953137178487919	326309.0	0.9993415491663706	0.0749565992745154	273885.0	0.8393424637383584	263873.0	0.9634445113825144	15080.0	9719.0	248793.0	0.9428512958885524	15080.0	3619.0			5.157033810536544e-05	0.0004560352212623	7.927341229419813e-05	4.9435837274336096e-05	7.22523775547989e-05	0.0003493782730445	0.0002664878237271	0.0001541187913888	0.0001758819636599	0.0001595960305275	0.0126997401320634	0.0001336046769844				4381.0	0.4507665397674658	3130.0	2089.0
20220831_MidBlast	20220831_MidBlast.C52	65	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	413045.0	324088.0	0.7846312145165781	324063.0	0.9999228604576534	0.1320178239665582	239202.0	0.7381342516732857	228519.0	0.955339002182256	8843.0	5571.0	219676.0	0.9613029988753672	8843.0	2778.0			5.6227249354812686e-05	0.0003137317536464	0.0001181587124122	8.492608199982461e-05	8.492608199982461e-05	0.0004606316838903	0.0002815538950642	0.0001482791673065	0.0001968229423176	0.0001980299746123	0.0113622805098733	0.0001267723268439				2733.0	0.4905761981690899	2350.0	1558.0
20220831_MidBlast	20220831_MidBlast.C53	66	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	360776.0	266236.0	0.7379537441514956	266164.0	0.99972956324464	0.0087735049337915	237370.0	0.8918185780195669	211462.0	0.8908539411046046	10155.0	6323.0	201307.0	0.9519771873906424	10155.0	2703.0			6.129995077045191e-05	0.0014636153194264	9.416178004945706e-05	6.017663942857383e-05	6.297555289036796e-05	0.0003967459832093	0.000229804679192	0.0001395948194518	0.0001731765920558	0.0001809282889725	0.0336459854282626	0.0001341940445884				3377.0	0.534081923137751	2277.0	1608.0
20220831_MidBlast	20220831_MidBlast.C54	67	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	391083.0	312793.0	0.799812316055671	312789.0	0.999987211990038	0.0202104559879739	287434.0	0.9189389652449416	278763.0	0.9698330747232408	12303.0	7885.0	266460.0	0.955865735409649	12303.0	3126.0			5.7266609931225294e-05	0.0001947064737661	8.614890015740848e-05	5.268997522557896e-05	7.042217842649496e-05	0.0002963811106438	0.000235987240414	0.0001450388110455	0.0001809395068488	0.0001556431768995	0.0100966893531596	0.0001312908430989				588.0	0.074571972098922	2723.0	414.0
20220831_MidBlast	20220831_MidBlast.C55	69	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	252812.0	187799.0	0.7428405297216905	187762.0	0.9998029808465434	0.101224613625358	154051.0	0.8204588787933661	145894.0	0.9470500029211104	5983.0	3781.0	139911.0	0.9589907741236788	5983.0	1806.0			6.315715605665431e-05	0.0002654939708307	8.537911837288453e-05	2.988568129192214e-05	4.781709006707542e-05	0.000439917228617	0.0002249334716001	0.0001130434882913	0.0001649512125067	0.0001869260018987	0.0324734737245989	0.0001438838304089				871.0	0.2303623380058185	1527.0	554.0
20220831_MidBlast	20220831_MidBlast.C56	70	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	399406.0	310977.0	0.7785987190978603	310827.0	0.9995176492152152	0.1084666036075188	244117.0	0.7853790050413896	234122.0	0.959056517981132	10901.0	6943.0	223221.0	0.9534388054091456	10901.0	2918.0			3.251315452674739e-05	0.0002039461511223	0.0001028597979573	4.727762810030926e-05	5.358131184701716e-05	0.0003901980239212	0.0002724828204362	0.0001362414102181	0.0001756797131759	0.0001563694488845	0.0008004626550043	0.0001352719835588				73.0	0.0105141869508857	2487.0	42.0
20220831_MidBlast	20220831_MidBlast.C57	71	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	406216.0	337894.0	0.8318086929121452	337882.0	0.9999644859038632	0.0628174068179744	277362.0	0.8208842140155439	262325.0	0.9457856519638596	7867.0	4780.0	254458.0	0.9700104831792624	7867.0	2497.0			4.117686923684678e-05	0.0003826017433257	9.093225289803664e-05	4.488133095586949e-05	5.049149732535318e-05	0.0003618557308316	0.0002506558828935	0.0001152137566984	0.0001495140354102	0.000131329754522	0.019157841156209	9.781802405779958e-05				1887.0	0.3947698744769874	2036.0	1121.0
20220831_MidBlast	20220831_MidBlast.C58	73	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	93347.0	39116.0	0.4190386407704586	38862.0	0.9935064935064936	0.3532191376255168	22995.0	0.5917091245947198	10467.0	0.4551859099804305	592.0	374.0	9875.0	0.9434412916786088	592.0	56.0			5.277973258268825e-05	0.0003342716396903	0.0001935256861365	5.8496636443404506e-05	8.774495466510675e-05	0.0003802281368821	0.0002840223241546	0.0001420111620773	0.0001704133944928	0.000125964981735	0.0018534847312447	0.0001439599791258				13.0	0.03475935828877	42.0	3.0
20220831_MidBlast	20220831_MidBlast.C59	78	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	578736.0	482209.0	0.8332106521799232	482082.0	0.99973662872323	0.106713901243492	299057.0	0.6203446716533701	287345.0	0.96083689731389	15240.0	9660.0	272105.0	0.946962710330787	15240.0	3356.0			4.37582774135134e-05	0.0002639462052495	6.19133074042264e-05	2.951088371066949e-05	4.499200303429939e-05	0.000318814301071	0.0002143495087823	0.0001378615430416	0.0001396935901252	0.0001582276141198	0.0315612333472829	0.0001035133924148				3074.0	0.3182194616977226	2875.0	1638.0
20220831_MidBlast	20220831_MidBlast.C60	80	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	642383.0	515426.0	0.8023655669592751	515171.0	0.9995052636071908	0.0790821146280507	385068.0	0.7474566697271391	362167.0	0.9405273873705424	8623.0	5373.0	353544.0	0.976190541932313	8623.0	2611.0			4.103889526786611e-05	0.0003527598657067	8.207779053573222e-05	4.339850824860981e-05	5.014938730950466e-05	0.0002681063398469	0.0002041319559544	0.0001463246763921	0.0001183242753541	0.0001312965350479	0.0120984286357742	9.938418277936527e-05				1098.0	0.2043551088777219	2231.0	639.0
20220831_MidBlast	20220831_MidBlast.C61	81	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	435880.0	358437.0	0.8223295402404331	358330.0	0.9997014817108724	0.1436583644032622	241395.0	0.6736667317835515	220307.0	0.91264110689948	3872.0	2281.0	216435.0	0.9824245257753952	3872.0	1438.0			4.0893457477261087e-05	0.0001743352660872	4.735031918419704e-05	5.849430967355496e-05	6.551362683438155e-05	0.0003111897274633	0.0001815742040628	0.0001151446172105	0.0001306448541427	0.0001698373311276	0.0278224427901847	9.263854425144747e-05				781.0	0.342393686979395	1196.0	543.0
20220831_MidBlast	20220831_MidBlast.C62	84	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	193339.0	134386.0	0.6950796269764506	133282.0	0.9917848585418124	0.0930286222191834	106122.0	0.7962215452949386	79613.0	0.7502025970109873	3150.0	1915.0	76463.0	0.960433597528042	3150.0	966.0			8.080853115168876e-05	0.0002396390923808	0.0001086735418936	6.172027833162038e-05	3.7568865071421096e-05	0.0003595877085407	0.0003450316698777	0.0001208870084243	0.0002014783473738	0.000132015227803	0.0038130909984035	0.0001535060788407				213.0	0.1112271540469973	796.0	126.0
20220831_MidBlast	20220831_MidBlast.C63	85	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	379231.0	304778.0	0.8036737502999491	304202.0	0.9981100998103538	0.0698014982177484	231212.0	0.760060749107501	207523.0	0.8975442451083854	5340.0	3257.0	202183.0	0.9742679124723524	5340.0	1909.0			3.4914513157399994e-05	0.000190686956475	9.265774645617692e-05	3.927563641637008e-05	5.589225182329589e-05	0.0004652652313939	0.0001847498912817	0.000110849934769	0.0001392729949662	0.0001033075157613	0.0002736253120166	0.0001144758958436				21.0	0.0064476512127724	1600.0	5.0
20220831_MidBlast	20220831_MidBlast.C64	86	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	442982.0	348090.0	0.7857881358610508	348079.0	0.999968398977276	0.0759364172125676	275492.0	0.7914640067341034	266993.0	0.969149739375372	5553.0	3478.0	261440.0	0.9792017019172788	5553.0	1639.0			2.621304506750588e-05	0.0001776661943464	5.242609013501175e-05	2.803943590885937e-05	5.607887181771874e-05	0.0004548619602992	0.0002330549621285	0.0001314669017135	0.0001239971913889	0.0001234149828799	0.0036603077849268	9.331376754336457e-05				105.0	0.0301897642323174	1427.0	88.0
20220831_MidBlast	20220831_MidBlast.C65	87	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	487634.0	377062.0	0.7732479687634578	377041.0	0.9999443062414138	0.2118751723896803	202872.0	0.538063499725494	188853.0	0.930897314562877	5142.0	3102.0	183711.0	0.972772473828851	5142.0	1818.0			3.5240279975633865e-05	0.0002231884398456	7.551488566207257e-05	3.611364012187403e-05	3.8014358023025295e-05	0.0004124557845498	0.0002504055481159	0.0001487917025036	0.0001923404934803	0.0002011032942799	0.0084012634834557	0.0001698976106848				1082.0	0.3488072211476467	1503.0	723.0
20220831_MidBlast	20220831_MidBlast.C66	91	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	464837.0	362507.0	0.7798583159257977	361877.0	0.9982621025249168	0.1452650219081318	263543.0	0.7282667867811439	201319.0	0.7638943170564196	8341.0	5165.0	192978.0	0.958568242441101	8341.0	2304.0			3.274153017541275e-05	0.0001851942800546	9.924776334421989e-05	5.435462041450834e-05	3.9135326698446e-05	0.0003217793528538	0.0002382043245741	0.0001419089593207	0.0001530589489817	0.0001256023586328	0.0002848482061852	0.0001099020638037				24.0	0.0046466602129719	1935.0	10.0
20220831_MidBlast	20220831_MidBlast.C67	92	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	469673.0	375182.0	0.7988153459960441	374111.0	0.9971453854396	0.1242498059434932	277541.0	0.7418680552028676	262320.0	0.9451576523828912	6384.0	3915.0	255936.0	0.9756633119853614	6384.0	1968.0			8.704486131806536e-05	0.0005875528138969	0.0001076607495249	6.534118578225111e-05	7.027259602996819e-05	0.0003784857365122	0.0002388761579346	0.0001440282716958	0.0001463701948128	0.000179473067075	0.0113857713752422	0.000150757376343				436.0	0.1113665389527458	1700.0	248.0
20220831_MidBlast	20220831_MidBlast.C68	93	Mouse	400	3.0		MouseBlastocyst		Mid-blastocyst	R10	Mid-blastocyst	20	1	struct2	Mid-stage blastocyst 400um 3h	456667.0	172971.0	0.3787683366654477	172713.0	0.9985084204866712	0.5497414669137426	60259.0	0.3488967246240874	47400.0	0.7866044906155097	1292.0	744.0	46108.0	0.9727426160337552	1292.0	396.0			0.0003784282156077	0.0009151082304696	0.000557321553895	0.0004043005600311	0.0002246114222395	0.0005465544607828	0.0007152164060729	0.0004602877860865	0.0005735893949694	0.0005066852199165	0.0180440438018028	0.0003705608324762				223.0	0.2997311827956989	297.0	141.0
